,MMM-YY,Driver_ID,Age,Gender,City,Education_Level,Income,Dateofjoining,LastWorkingDate,Joining Designation,Grade,Total Business Value,Quarterly Rating
348,2/1/2020,57,37,1,C1,1,84318,26/07/17,,1,2,350670,3
349,3/1/2020,57,37,1,C1,1,84318,26/07/17,,1,2,983560,3
350,4/1/2020,57,38,1,C1,1,84318,26/07/17,,1,2,1001040,4
351,5/1/2020,57,38,1,C1,1,84318,26/07/17,,1,2,500000,4
352,6/1/2020,57,38,1,C1,1,84318,26/07/17,,1,2,2596040,4
353,7/1/2020,57,38,1,C1,1,84318,26/07/17,21/07/20,1,2,0,1
354,1/1/2019,58,41,0,C4,0,57987,15/10/18,25/01/19,2,2,0,1
355,1/1/2019,59,35,1,C18,1,31644,1/6/2019,,1,1,0,1
356,2/1/2019,59,35,1,C18,1,31644,1/6/2019,,1,1,134660,1
357,3/1/2019,59,35,1,C18,1,31644,1/6/2019,28/03/19,1,1,0,1
358,1/1/2019,60,46,1,C20,0,82126,17/09/16,,1,3,913700,4
359,2/1/2019,60,46,1,C20,0,82126,17/09/16,,1,3,1435000,4
360,3/1/2019,60,46,1,C20,0,82126,17/09/16,,1,3,7799990,4
361,4/1/2019,60,46,1,C20,0,82126,17/09/16,,1,3,999000,3
362,5/1/2019,60,46,1,C20,0,82126,17/09/16,,1,3,250000,3
363,6/1/2019,60,46,1,C20,0,82126,17/09/16,,1,3,500000,3
364,7/1/2019,60,46,1,C20,0,82126,17/09/16,,1,3,750000,3
365,8/1/2019,60,46,1,C20,0,82126,17/09/16,,1,3,2000000,3
366,9/1/2019,60,46,1,C20,0,82126,17/09/16,,1,3,250000,3
367,10/1/2019,60,46,1,C20,0,82126,17/09/16,,1,3,2749900,4
368,11/1/2019,60,46,1,C20,0,82126,17/09/16,,1,3,500000,4
369,12/1/2019,60,47,1,C20,0,82126,17/09/16,,1,3,999800,4
370,1/1/2020,60,47,1,C20,0,82126,17/09/16,,1,3,2099900,4
371,2/1/2020,60,47,1,C20,0,82126,17/09/16,,1,3,5623520,4
372,3/1/2020,60,47,1,C20,0,82126,17/09/16,,1,3,7195460,4
373,4/1/2020,60,47,1,C20,0,82126,17/09/16,,1,3,246000,4
374,5/1/2020,60,47,1,C20,0,82126,17/09/16,,1,3,2669370,4
375,6/1/2020,60,47,1,C20,0,82126,17/09/16,,1,3,499900,4
376,7/1/2020,60,47,1,C20,0,89592,17/09/16,,1,4,2887190,4
377,8/1/2020,60,47,1,C20,0,89592,17/09/16,,1,4,2791550,4
378,9/1/2020,60,47,1,C20,0,89592,17/09/16,,1,4,1394550,4
379,10/1/2020,60,47,1,C20,0,89592,17/09/16,,1,4,1153070,2
380,11/1/2020,60,47,1,C20,0,89592,17/09/16,,1,4,1767620,2
381,12/1/2020,60,48,1,C20,0,89592,17/09/16,,1,4,1750000,2
382,1/1/2019,61,32,0,C11,2,19818,5/4/2018,,1,1,0,1
383,2/1/2019,61,32,0,C11,2,19818,5/4/2018,,1,1,-439300,1
384,3/1/2019,61,32,0,C11,2,19818,5/4/2018,17/03/19,1,1,0,1
385,12/1/2020,62,27,0,C9,2,62376,28/11/20,,1,1,0,1
386,1/1/2019,63,26,0,C6,0,93931,30/04/16,,1,3,293250,1
387,2/1/2019,63,26,0,C6,0,93931,30/04/16,,1,3,389680,1
388,3/1/2019,63,26,0,C6,0,93931,30/04/16,,1,3,465950,1
389,4/1/2019,63,26,0,C6,0,93931,30/04/16,,1,3,50000,2
390,5/1/2019,63,26,0,C6,0,93931,30/04/16,,1,3,366420,2
391,6/1/2019,63,26,0,C6,0,93931,30/04/16,,1,3,260000,2
392,7/1/2019,63,26,0,C6,0,93931,30/04/16,,1,3,383810,1
393,8/1/2019,63,26,0,C6,0,93931,30/04/16,,1,3,151500,1
394,9/1/2019,63,26,0,C6,0,93931,30/04/16,,1,3,152630,1
395,10/1/2019,63,26,0,C6,0,93931,30/04/16,,1,3,338940,2
396,11/1/2019,63,26,0,C6,0,93931,30/04/16,,1,3,200000,2
397,12/1/2019,63,27,0,C6,0,93931,30/04/16,,1,3,445760,2
398,1/1/2020,63,27,0,C6,0,93931,30/04/16,,1,3,1054160,2
399,2/1/2020,63,27,0,C6,0,93931,30/04/16,,1,3,2330040,2
400,3/1/2020,63,27,0,C6,0,93931,30/04/16,,1,3,666220,2
401,4/1/2020,63,27,0,C6,0,93931,30/04/16,,1,3,567120,2
402,5/1/2020,63,27,0,C6,0,93931,30/04/16,,1,3,404740,2
403,6/1/2020,63,27,0,C6,0,93931,30/04/16,,1,3,153700,2
404,7/1/2020,63,27,0,C6,0,93931,30/04/16,,1,3,1114340,3
405,8/1/2020,63,27,0,C6,0,93931,30/04/16,,1,3,399890,3
406,9/1/2020,63,27,0,C6,0,93931,30/04/16,,1,3,456330,3
407,10/1/2020,63,27,0,C6,0,93931,30/04/16,,1,3,900190,2
408,11/1/2020,63,,0,C6,0,93931,30/04/16,,1,3,425080,2
409,12/1/2020,63,28,0,C6,0,93931,30/04/16,,1,3,323370,2
410,2/1/2020,64,33,0,C27,2,66502,31/01/20,,2,2,0,1
411,3/1/2020,64,33,0,C27,2,66502,31/01/20,,2,2,193940,1
412,4/1/2020,64,33,0,C27,2,66502,31/01/20,,2,2,0,1
413,5/1/2020,64,33,0,C27,2,66502,31/01/20,,2,2,0,1
414,6/1/2020,64,33,0,C27,2,66502,31/01/20,19/06/20,2,2,0,1
415,1/1/2019,65,28,1,C7,1,69539,31/07/18,,2,2,0,2
416,2/1/2019,65,28,1,C7,1,69539,31/07/18,,2,2,1214440,2
417,3/1/2019,65,28,1,C7,1,69539,31/07/18,,2,2,1183230,2
418,4/1/2019,65,29,1,C7,1,69539,31/07/18,,2,2,187650,3
419,5/1/2019,65,29,1,C7,1,69539,31/07/18,,2,2,382150,3
420,6/1/2019,65,29,1,C7,1,69539,31/07/18,,2,2,607640,3
421,7/1/2019,65,29,1,C7,1,69539,31/07/18,,2,2,120030,2
422,8/1/2019,65,29,1,C7,1,69539,31/07/18,,2,2,214800,2
423,9/1/2019,65,29,1,C7,1,69539,31/07/18,,2,2,968480,2
424,10/1/2019,65,29,1,C7,1,69539,31/07/18,,2,2,966960,3
425,11/1/2019,65,29,1,C7,1,69539,31/07/18,,2,2,968580,3
426,12/1/2019,65,29,1,C7,1,69539,31/07/18,,2,2,618680,3
427,1/1/2020,65,29,1,C7,1,69539,31/07/18,,2,2,579560,3
428,2/1/2020,65,29,1,C7,1,69539,31/07/18,,2,2,1553740,3
429,3/1/2020,65,29,1,C7,1,69539,31/07/18,,2,2,1417930,3
430,4/1/2020,65,30,1,C7,1,69539,31/07/18,,2,2,520630,2
431,5/1/2020,65,30,1,C7,1,69539,31/07/18,,2,2,214080,2
432,6/1/2020,65,30,1,C7,1,69539,31/07/18,16/06/20,2,2,0,2
433,1/1/2020,66,27,1,C4,2,104286,21/01/20,,3,3,0,1
434,2/1/2020,66,27,1,C4,2,104286,21/01/20,,3,3,0,1
435,1/1/2019,67,39,0,C28,2,65982,1/4/2019,,1,2,0,2
436,2/1/2019,67,39,0,C28,2,65982,1/4/2019,,1,2,217090,2
437,3/1/2019,67,39,0,C28,2,65982,1/4/2019,,1,2,1547380,2
438,4/1/2019,67,39,0,C28,2,65982,1/4/2019,,1,2,0,3
439,5/1/2019,67,39,0,C28,2,65982,1/4/2019,,1,2,104040,3
440,6/1/2019,67,39,0,C28,2,65982,1/4/2019,,1,2,746440,3
441,7/1/2019,67,39,0,C28,2,65982,1/4/2019,,1,2,594170,2
442,8/1/2019,67,40,0,C28,2,65982,1/4/2019,,1,2,293770,2
443,9/1/2019,67,40,0,C28,2,65982,1/4/2019,,1,2,100000,2
444,10/1/2019,67,40,0,C28,2,65982,1/4/2019,,1,2,0,1
445,11/1/2019,67,40,0,C28,2,65982,1/4/2019,,1,2,394520,1
446,12/1/2019,67,40,0,C28,2,65982,1/4/2019,,1,2,125040,1
447,1/1/2020,67,40,0,C28,2,65982,1/4/2019,,1,2,764900,3
448,2/1/2020,67,40,0,C28,2,65982,1/4/2019,,1,2,0,3
449,3/1/2020,67,40,0,C28,2,65982,1/4/2019,,1,2,2620440,3
450,4/1/2020,67,40,0,C28,2,65982,1/4/2019,,1,2,882130,3
451,5/1/2020,67,40,0,C28,2,65982,1/4/2019,,1,2,594970,3
452,6/1/2020,67,40,0,C28,2,65982,1/4/2019,,1,2,527970,3
453,7/1/2020,67,40,0,C28,2,65982,1/4/2019,,1,2,772700,3
454,8/1/2020,67,41,0,C28,2,65982,1/4/2019,,1,2,302460,3
455,9/1/2020,67,41,0,C28,2,65982,1/4/2019,,1,2,697080,3
456,10/1/2020,67,41,0,C28,2,65982,1/4/2019,,1,2,407640,3
457,11/1/2020,67,41,0,C28,2,65982,1/4/2019,,1,2,0,3
458,12/1/2020,67,41,0,C28,2,65982,1/4/2019,,1,2,850760,3
459,1/1/2019,68,30,0,C29,0,79288,18/10/15,,1,3,2026230,3
460,2/1/2019,68,30,0,C29,0,79288,18/10/15,,1,3,1456620,3
461,3/1/2019,68,30,0,C29,0,79288,18/10/15,,1,3,2491020,3
462,4/1/2019,68,31,0,C29,0,79288,18/10/15,,1,3,321370,3
463,5/1/2019,68,31,0,C29,0,79288,18/10/15,,1,3,609240,3
464,6/1/2019,68,31,0,C29,0,79288,18/10/15,,1,3,387140,3
465,7/1/2019,68,31,0,C29,0,79288,18/10/15,,1,3,407110,3
466,8/1/2019,68,31,,C29,0,79288,18/10/15,,1,3,544930,3
467,9/1/2019,68,31,0,C29,0,79288,18/10/15,,1,3,2418770,3
468,10/1/2019,68,31,0,C29,0,79288,18/10/15,,1,3,1166090,3
469,11/1/2019,68,31,0,C29,0,79288,18/10/15,,1,3,566930,3
470,12/1/2019,68,31,0,C29,0,79288,18/10/15,,1,3,916300,3
471,1/1/2020,68,31,0,C29,0,79288,18/10/15,,1,3,1201650,3
472,2/1/2020,68,31,0,C29,0,79288,18/10/15,,1,3,752270,3
473,3/1/2020,68,31,0,C29,0,79288,18/10/15,,1,3,3943140,3
474,4/1/2020,68,32,0,C29,0,79288,18/10/15,,1,3,868960,4
475,5/1/2020,68,32,0,C29,0,79288,18/10/15,,1,3,574820,4
476,6/1/2020,68,32,0,C29,0,79288,18/10/15,,1,3,703610,4
477,7/1/2020,68,32,0,C29,0,79288,18/10/15,,1,3,1315620,4
478,8/1/2020,68,32,0,C29,0,79288,18/10/15,,1,3,457720,4
479,9/1/2020,68,32,0,C29,0,79288,18/10/15,,1,3,1400020,4
480,10/1/2020,68,32,0,C29,0,79288,18/10/15,,1,3,957710,3
481,11/1/2020,68,32,0,C29,0,79288,18/10/15,,1,3,1283630,3
482,12/1/2020,68,32,0,C29,0,79288,18/10/15,,1,3,538920,3
483,11/1/2019,69,31,1,C7,1,64604,14/11/19,,2,2,0,1
484,12/1/2019,69,31,1,C7,1,64604,14/11/19,,2,2,0,1
485,1/1/2020,69,,1,C7,1,64604,14/11/19,,2,2,1222220,3
486,2/1/2020,69,31,1,C7,1,64604,14/11/19,,2,2,450280,3
487,3/1/2020,69,31,1,C7,1,64604,14/11/19,,2,2,2083060,3
488,4/1/2020,69,31,1,C7,1,64604,14/11/19,,2,2,485640,2
489,5/1/2020,69,31,1,C7,1,64604,14/11/19,,2,2,201600,2
490,6/1/2020,69,31,1,C7,1,64604,14/11/19,,2,2,197280,2
491,7/1/2020,69,31,1,C7,1,64604,14/11/19,,2,2,0,1
492,8/1/2020,69,31,1,C7,1,64604,14/11/19,,2,2,0,1
493,9/1/2020,69,32,1,C7,1,64604,14/11/19,9/12/2020,2,2,0,1
494,1/1/2019,70,35,0,C20,1,19235,10/8/2018,29/01/19,1,1,0,1
495,1/1/2019,71,43,0,C20,2,54103,25/05/18,,3,3,188780,1
496,2/1/2019,71,43,0,C20,2,54103,25/05/18,15/02/19,3,3,0,1
497,10/1/2020,72,28,0,C14,2,42242,18/10/20,,2,2,0,1
498,11/1/2020,72,28,0,C14,2,42242,18/10/20,,2,2,0,1
499,12/1/2020,72,28,0,C14,2,42242,18/10/20,,2,2,193580,1
500,5/1/2020,74,34,1,C5,2,59216,5/1/2020,,2,2,0,1
501,6/1/2020,74,34,1,C5,2,59216,5/1/2020,,2,2,241550,1
502,7/1/2020,74,34,1,C5,2,59216,5/1/2020,,2,2,289800,1
503,8/1/2020,74,35,1,C5,2,59216,5/1/2020,,2,2,60920,1
504,9/1/2020,74,35,1,C5,2,59216,5/1/2020,,2,2,0,1
505,10/1/2020,74,35,1,C5,2,59216,5/1/2020,24/10/20,2,2,0,1
506,7/1/2020,75,25,1,C18,2,39884,21/07/20,,2,2,0,2
507,8/1/2020,75,25,1,C18,2,39884,21/07/20,,2,2,194890,2
508,9/1/2020,75,25,1,C18,2,39884,21/07/20,,2,2,1168360,2
509,10/1/2020,75,25,1,C18,2,39884,21/07/20,,2,2,601480,2
510,11/1/2020,75,25,1,C18,2,39884,21/07/20,,2,2,401200,2
511,12/1/2020,75,25,1,C18,2,39884,21/07/20,13/12/20,2,2,0,2
512,1/1/2019,77,33,0,C3,2,63918,18/05/18,,1,2,205550,2
513,2/1/2019,77,33,0,C3,2,63918,18/05/18,,1,2,393980,2
514,3/1/2019,77,33,0,C3,2,63918,18/05/18,,1,2,640550,2
515,4/1/2019,77,33,0,C3,2,63918,18/05/18,,1,2,0,3
516,5/1/2019,77,33,0,C3,2,63918,18/05/18,,1,2,465230,3
517,6/1/2019,77,33,0,C3,2,63918,18/05/18,,1,2,609170,3
518,7/1/2019,77,33,0,C3,2,63918,18/05/18,,1,2,354480,3
519,8/1/2019,77,33,0,C3,2,63918,18/05/18,,1,2,121000,3
520,9/1/2019,77,33,0,C3,2,63918,18/05/18,,1,2,1305150,3
521,10/1/2019,77,33,0,C3,2,63918,18/05/18,,1,2,2547970,4
522,11/1/2019,77,33,0,C3,2,63918,18/05/18,,1,2,465820,4
523,12/1/2019,77,33,0,C3,2,63918,18/05/18,,1,2,315300,4
524,1/1/2020,77,34,0,C3,2,63918,18/05/18,,1,2,1094350,3
525,2/1/2020,77,34,0,C3,2,63918,18/05/18,,1,2,556690,3
526,3/1/2020,77,34,0,C3,2,63918,18/05/18,,1,2,3159380,3
527,4/1/2020,77,34,0,C3,2,63918,18/05/18,,1,2,255960,3
528,5/1/2020,77,34,0,C3,2,63918,18/05/18,,1,2,689970,3
529,6/1/2020,77,34,0,C3,2,63918,18/05/18,,1,2,946760,3
530,7/1/2020,77,34,0,C3,2,63918,18/05/18,,1,2,1319470,3
531,8/1/2020,77,34,0,C3,2,63918,18/05/18,,1,2,457760,3
532,9/1/2020,77,34,0,C3,2,63918,18/05/18,,1,2,746060,3
533,10/1/2020,77,34,0,C3,2,63918,18/05/18,,1,2,554480,3
534,11/1/2020,77,34,0,C3,2,63918,18/05/18,,1,2,0,3
535,12/1/2020,77,34,0,C3,2,63918,18/05/18,,1,2,754840,3
536,1/1/2019,78,35,0,C21,0,105946,16/09/18,,2,4,318700,2
537,2/1/2019,78,35,0,C21,0,105946,16/09/18,,2,4,-1629620,2
538,3/1/2019,78,35,0,C21,0,105946,16/09/18,,2,4,5010000,2
539,4/1/2019,78,35,0,C21,0,105946,16/09/18,,2,4,0,3
540,5/1/2019,78,35,0,C21,0,105946,16/09/18,,2,4,2050000,3
541,6/1/2019,78,35,0,C21,0,105946,16/09/18,,2,4,250000,3
542,7/1/2019,78,35,0,C21,0,105946,16/09/18,,2,4,353230,2
543,8/1/2019,78,35,0,C21,0,105946,16/09/18,,2,4,0,2
544,9/1/2019,78,35,0,C21,0,105946,16/09/18,,2,4,1453290,2
545,10/1/2019,78,35,0,C21,0,105946,16/09/18,,2,4,1150950,3
546,11/1/2019,78,36,0,C21,0,105946,16/09/18,,2,4,788180,3
547,12/1/2019,78,36,0,C21,0,105946,16/09/18,,2,4,2669640,3
548,1/1/2020,78,36,0,C21,0,105946,16/09/18,,2,4,1572750,3
549,2/1/2020,78,36,0,C21,0,105946,16/09/18,,2,4,5590000,3
550,3/1/2020,78,36,0,C21,0,105946,16/09/18,,2,4,3400000,3
551,4/1/2020,78,36,0,C21,0,105946,16/09/18,,2,4,9000000,4
552,5/1/2020,78,36,0,C21,0,105946,16/09/18,,2,4,1159000,4
553,6/1/2020,78,36,0,C21,0,105946,16/09/18,,2,4,3324180,4
554,7/1/2020,78,36,0,C21,0,105946,16/09/18,,2,4,1256440,2
555,8/1/2020,78,36,0,C21,0,105946,16/09/18,,2,4,1293120,2
556,9/1/2020,78,36,0,C21,0,105946,16/09/18,,2,4,206040,2
557,10/1/2020,78,36,0,C21,0,105946,16/09/18,,2,4,601770,2
558,11/1/2020,78,37,0,C21,0,105946,16/09/18,,2,4,1046310,2
559,12/1/2020,78,37,0,C21,0,105946,16/09/18,,2,4,2667530,2
560,7/1/2019,79,32,0,C14,1,114648,7/9/2019,,4,4,0,1
561,8/1/2019,79,32,0,C14,1,114648,7/9/2019,8/9/2019,4,4,0,1
562,10/1/2020,80,29,1,C7,0,56687,10/2/2020,,2,2,0,1
563,11/1/2020,80,29,1,C7,0,56687,10/2/2020,,2,2,0,1
564,12/1/2020,80,29,1,C7,0,56687,10/2/2020,,2,2,153300,1
565,1/1/2019,81,38,0,C9,2,77177,6/12/2018,,1,2,259940,2
566,2/1/2019,81,38,0,C9,2,77177,6/12/2018,,1,2,750520,2
567,3/1/2019,81,38,0,C9,2,77177,6/12/2018,,1,2,725300,2
568,4/1/2019,81,38,0,C9,2,77177,6/12/2018,,1,2,569810,2
569,5/1/2019,81,38,0,C9,2,77177,6/12/2018,,1,2,120080,2
570,6/1/2019,81,38,0,C9,2,77177,6/12/2018,,1,2,145300,2
571,7/1/2019,81,38,0,C9,2,77177,6/12/2018,,1,2,176120,1
572,8/1/2019,81,39,0,C9,2,77177,6/12/2018,,1,2,145620,1
573,9/1/2019,81,39,0,C9,2,77177,6/12/2018,,1,2,240990,1
574,10/1/2019,81,39,0,C9,2,77177,6/12/2018,10/4/2019,1,2,0,1
575,4/1/2020,82,37,1,C24,1,89013,4/11/2020,,3,3,0,1
576,5/1/2020,82,37,1,C24,1,89013,4/11/2020,,3,3,0,1
577,6/1/2020,82,37,1,C24,1,89013,4/11/2020,,3,3,0,1
578,7/1/2020,82,37,1,C24,1,89013,4/11/2020,,3,3,0,1
579,8/1/2020,82,37,1,C24,1,89013,4/11/2020,29/07/20,3,3,0,1
580,9/1/2019,83,34,0,C23,2,115159,29/08/19,,3,3,0,1
581,10/1/2019,83,34,0,C23,2,115159,29/08/19,,3,3,0,1
582,11/1/2019,83,34,0,C23,2,115159,29/08/19,,3,3,0,1
583,12/1/2019,83,34,0,C23,2,115159,29/08/19,,3,3,0,1
584,1/1/2020,83,34,0,C23,2,115159,29/08/19,,3,3,750000,1
585,2/1/2020,83,34,0,C23,2,115159,29/08/19,,3,3,0,1
586,3/1/2020,83,34,0,C23,2,115159,29/08/19,,3,3,0,1
587,4/1/2020,83,34,0,C23,2,115159,29/08/19,,3,3,0,1
588,5/1/2020,83,34,0,C23,2,115159,29/08/19,,3,3,0,1
589,6/1/2020,83,34,0,C23,2,115159,29/08/19,6/7/2020,3,3,0,1
590,7/1/2019,84,41,0,C16,0,25950,7/4/2019,,1,1,0,1
591,8/1/2019,84,41,0,C16,0,25950,7/4/2019,,1,1,0,1
592,9/1/2019,84,41,0,C16,0,25950,7/4/2019,,1,1,250000,1
593,10/1/2019,84,41,0,C16,0,25950,7/4/2019,,1,1,200000,4
594,11/1/2019,84,41,0,C16,0,25950,7/4/2019,,1,1,400350,4
595,12/1/2019,84,42,0,C16,0,25950,7/4/2019,,1,1,3000000,4
596,1/1/2020,84,42,0,C16,0,25950,7/4/2019,,1,1,1000000,3
597,2/1/2020,84,42,0,C16,0,25950,7/4/2019,,1,1,2198000,3
598,3/1/2020,84,42,0,C16,0,25950,7/4/2019,,1,1,0,3
599,4/1/2020,84,42,0,C16,0,25950,7/4/2019,,1,1,402290,2
600,5/1/2020,84,42,0,C16,0,25950,7/4/2019,,1,1,0,2
601,6/1/2020,84,42,0,C16,0,25950,7/4/2019,,1,1,300000,2
602,7/1/2020,84,42,0,C16,0,25950,7/4/2019,,1,1,0,2
603,8/1/2020,84,42,0,C16,0,25950,7/4/2019,,1,1,1237380,2
604,9/1/2020,84,42,0,C16,0,25950,7/4/2019,9/4/2020,1,1,-300000,2
605,10/1/2020,85,24,0,C22,2,49509,28/09/20,,1,1,0,1
606,11/1/2020,85,24,0,C22,2,49509,28/09/20,,1,1,0,1
607,12/1/2020,85,25,0,C22,2,49509,28/09/20,,1,1,0,1
608,1/1/2019,86,35,0,C2,2,49510,28/05/18,27/01/19,1,1,0,1
609,9/1/2019,87,36,0,C6,1,119341,31/08/19,,3,3,0,1
610,10/1/2019,87,36,0,C6,1,119341,31/08/19,,3,3,0,1
611,11/1/2019,87,36,0,C6,1,119341,31/08/19,,3,3,300000,1
612,12/1/2019,87,36,0,C6,1,119341,31/08/19,,3,3,0,1
613,1/1/2020,87,36,0,C6,1,119341,31/08/19,,3,3,834720,4
614,2/1/2020,87,37,0,C6,1,119341,31/08/19,,3,3,11894240,4
615,3/1/2020,87,37,0,C6,1,119341,31/08/19,,3,3,7918580,4
616,4/1/2020,87,37,0,C6,1,119341,31/08/19,,3,3,145500,4
617,5/1/2020,87,37,0,C6,1,119341,31/08/19,,3,3,349320,4
618,6/1/2020,87,37,0,C6,1,119341,31/08/19,,3,3,1979060,4
619,7/1/2020,87,37,0,C6,1,119341,31/08/19,,3,3,1530800,4
620,8/1/2020,87,37,0,C6,1,119341,31/08/19,,3,3,1166680,4
621,9/1/2020,87,37,0,C6,1,119341,31/08/19,,3,3,4276720,4
622,10/1/2020,87,37,0,C6,1,119341,31/08/19,,3,3,1604070,4
623,11/1/2020,87,37,0,C6,1,119341,31/08/19,,3,3,2719440,4
624,12/1/2020,87,37,0,C6,1,119341,31/08/19,,3,3,1310090,4
625,1/1/2019,88,45,1,C3,0,62298,1/6/2018,,2,2,824700,3
626,2/1/2019,88,45,1,C3,0,62298,1/6/2018,,2,2,528840,3
627,3/1/2019,88,45,1,C3,0,62298,1/6/2018,,2,2,1572150,3
628,4/1/2019,88,45,1,C3,0,62298,1/6/2018,,2,2,0,1
629,5/1/2019,88,45,1,C3,0,62298,1/6/2018,,2,2,323180,1
630,6/1/2019,88,45,1,C3,0,62298,1/6/2018,6/3/2019,2,2,0,1
631,6/1/2019,89,27,0,C2,1,58977,30/05/19,,2,2,0,1
632,7/1/2019,89,27,0,C2,1,58977,30/05/19,,2,2,1217260,3
633,8/1/2019,89,27,0,C2,1,58977,30/05/19,,2,2,310260,3
634,9/1/2019,89,27,0,C2,1,58977,30/05/19,,2,2,776130,3
635,10/1/2019,89,27,0,C2,1,58977,30/05/19,,2,2,315320,2
636,11/1/2019,89,27,0,C2,1,58977,30/05/19,,2,2,194320,2
637,12/1/2019,89,27,0,C2,1,58977,30/05/19,,2,2,193340,2
638,1/1/2020,89,27,0,C2,1,58977,30/05/19,,2,2,240880,3
639,2/1/2020,89,27,0,C2,1,58977,30/05/19,,2,2,0,3
640,3/1/2020,89,27,0,C2,1,58977,30/05/19,,2,2,2883920,3
641,4/1/2020,89,27,0,C2,1,58977,30/05/19,,2,2,0,1
642,5/1/2020,89,27,0,C2,1,58977,30/05/19,,2,2,0,1
643,6/1/2020,89,28,0,C2,1,58977,30/05/19,,2,2,0,1
644,7/1/2020,89,28,0,C2,1,58977,30/05/19,,2,2,0,1
645,8/1/2020,89,28,0,C2,1,58977,30/05/19,29/07/20,2,2,0,1
646,11/1/2019,90,32,0,C22,0,29408,11/11/2019,,2,2,0,1
647,12/1/2019,90,32,0,C22,0,29408,11/11/2019,,2,2,0,1
648,1/1/2020,90,32,0,C22,0,29408,11/11/2019,,2,2,136160,1
649,2/1/2020,90,32,0,C22,0,29408,11/11/2019,,2,2,407480,1
650,3/1/2020,90,33,0,C22,0,29408,11/11/2019,3/10/2020,2,2,0,1
651,8/1/2019,91,31,0,C21,0,22731,8/3/2019,,2,2,0,1
652,9/1/2019,91,31,0,C21,0,22731,8/3/2019,,2,2,0,1
653,10/1/2019,91,31,0,C21,0,22731,8/3/2019,,2,2,0,1
654,11/1/2019,91,31,0,C21,0,22731,8/3/2019,,2,2,0,1
655,12/1/2019,91,31,0,C21,0,22731,8/3/2019,15/12/19,2,2,200000,1
656,1/1/2019,93,30,0,C17,2,39527,14/07/18,,2,2,1220120,2
657,2/1/2019,93,30,0,C17,2,39527,14/07/18,2/3/2019,2,2,0,2
658,2/1/2020,95,28,1,C14,2,60874,30/01/20,,3,3,0,1
659,3/1/2020,95,29,1,C14,2,60874,30/01/20,3/9/2020,3,3,0,1
660,7/1/2020,96,34,0,C12,2,64953,17/07/20,,3,3,0,1
661,8/1/2020,96,35,0,C12,2,64953,17/07/20,,3,3,0,1
662,9/1/2020,96,35,0,C12,2,64953,17/07/20,,3,3,0,1
663,10/1/2020,96,35,0,C12,2,64953,17/07/20,,3,3,0,1
664,11/1/2020,96,35,0,C12,2,64953,17/07/20,27/11/20,3,3,0,1
665,10/1/2020,97,40,1,C2,2,80771,10/3/2020,,3,3,0,1
666,11/1/2020,97,40,1,C2,2,80771,10/3/2020,,3,3,0,1
667,12/1/2020,97,40,1,C2,2,80771,10/3/2020,,3,3,350000,1
668,8/1/2019,98,24,0,C16,0,57977,15/08/19,,2,2,0,3
669,9/1/2019,98,24,0,C16,0,57977,15/08/19,,2,2,1374540,3
670,10/1/2019,98,24,0,C16,0,57977,15/08/19,,2,2,5250000,4
671,11/1/2019,98,24,0,C16,0,57977,15/08/19,,2,2,2256470,4
672,12/1/2019,98,24,0,C16,0,57977,15/08/19,,2,2,1410000,4
673,1/1/2020,98,24,0,C16,0,57977,15/08/19,,2,2,2999000,4
674,2/1/2020,98,24,0,C16,0,57977,15/08/19,,2,2,0,4
675,3/1/2020,98,24,0,C16,0,57977,15/08/19,,2,2,3888860,4
676,4/1/2020,98,25,0,C16,0,57977,15/08/19,,2,2,1485010,4
677,5/1/2020,98,25,0,C16,0,57977,15/08/19,,2,2,1489150,4
678,6/1/2020,98,25,0,C16,0,57977,15/08/19,,2,2,0,4
679,7/1/2020,98,25,0,C16,0,57977,15/08/19,,2,2,291280,1
680,8/1/2020,98,25,0,C16,0,57977,15/08/19,,2,2,0,1
681,9/1/2020,98,25,0,C16,0,57977,15/08/19,,2,2,0,1
682,10/1/2020,98,25,0,C16,0,63774,15/08/19,,2,3,971130,2
683,11/1/2020,98,25,0,C16,0,63774,15/08/19,,2,3,0,2
684,12/1/2020,98,25,0,C16,0,63774,15/08/19,25/12/20,2,3,0,2
685,3/1/2020,99,29,0,C23,0,38068,24/03/20,,2,2,0,1
686,4/1/2020,99,29,0,C23,0,38068,24/03/20,,2,2,0,1
687,5/1/2020,99,30,0,C23,0,38068,24/03/20,,2,2,0,1
688,6/1/2020,99,30,0,C23,0,38068,24/03/20,,2,2,0,1
689,7/1/2020,99,30,0,C23,0,38068,24/03/20,,2,2,0,1
690,8/1/2020,99,30,0,C23,0,38068,24/03/20,29/07/20,2,2,0,1
691,1/1/2019,101,33,0,C10,0,38945,12/3/2017,,1,1,390000,2
692,2/1/2019,101,33,0,C10,0,38945,12/3/2017,,1,1,510000,2
693,3/1/2019,101,33,0,C10,0,38945,12/3/2017,,1,1,757990,2
694,4/1/2019,101,33,0,C10,0,38945,12/3/2017,,1,1,101850,1
695,5/1/2019,101,33,0,C10,0,38945,12/3/2017,5/3/2019,1,1,0,1
696,1/1/2019,102,22,1,C12,0,42270,1/5/2019,,1,1,0,1
697,2/1/2019,102,22,1,C12,0,42270,1/5/2019,,1,1,0,1
698,3/1/2019,102,22,1,C12,0,42270,1/5/2019,21/03/19,1,1,0,1
