date,hour,demand
2021-10-22,0,49.0
2021-10-22,1,45.0
2021-10-22,2,45.0
2021-10-22,4,48.0
2021-10-22,5,48.0
2021-10-22,6,48.0
2021-10-22,7,63.0
2021-10-22,8,62.0
2021-10-22,9,57.0
2021-10-22,10,73.0
2021-10-22,11,80.0
2021-10-22,12,78.0
2021-10-22,13,78.0
2021-10-22,14,78.0
2021-10-22,15,78.0
2021-10-22,16,77.0
2021-10-22,17,74.0
2021-10-22,18,70.0
2021-10-22,19,53.0
2021-10-22,20,51.0
2021-10-22,21,53.0
2021-10-22,22,52.0
2021-10-22,23,46.0
2021-10-23,0,58.0
2021-10-23,1,56.0
2021-10-23,2,55.0
2021-10-23,6,51.0
2021-10-23,7,60.0
2021-10-23,8,58.0
2021-10-23,9,68.0
2021-10-23,10,89.0
2021-10-23,11,103.0
2021-10-23,12,102.0
2021-10-23,13,103.0
2021-10-23,14,103.0
2021-10-23,15,103.0
2021-10-23,16,103.0
2021-10-23,17,88.0
2021-10-23,18,85.0
2021-10-23,19,65.0
2021-10-23,20,54.0
2021-10-23,21,57.0
2021-10-23,22,57.0
2021-10-23,23,50.0
2021-10-24,0,56.0
2021-10-24,1,55.0
2021-10-24,2,54.0
2021-10-24,3,56.0
2021-10-24,4,54.0
2021-10-24,7,63.0
2021-10-24,8,59.0
2021-10-24,9,66.0
2021-10-24,10,87.0
2021-10-24,11,99.0
2021-10-24,12,89.0
2021-10-24,13,89.0
2021-10-24,14,89.0
2021-10-24,15,89.0
2021-10-24,16,89.0
2021-10-24,17,83.0
2021-10-24,18,80.0
2021-10-24,19,62.0
2021-10-24,20,53.0
2021-10-24,21,53.0
2021-10-24,22,54.0
2021-10-24,23,49.0
2021-10-25,0,60.0
2021-10-25,1,52.0
2021-10-25,2,51.0
2021-10-25,3,49.0
2021-10-25,6,46.0
2021-10-25,7,59.0
2021-10-25,8,58.0
2021-10-25,9,53.0
2021-10-25,10,63.0
2021-10-25,11,64.0
2021-10-25,12,61.0
2021-10-25,13,61.0
2021-10-25,14,60.0
2021-10-25,15,60.0
2021-10-25,16,59.0
2021-10-25,17,62.0
2021-10-25,18,58.0
2021-10-25,19,48.0
2021-10-25,20,48.0
2021-10-25,21,51.0
2021-10-25,22,52.0
2021-10-25,23,44.0
2021-10-26,1,51.0
2021-10-26,5,46.0
2021-10-26,6,46.0
2021-10-26,7,61.0
2021-10-26,8,59.0
2021-10-26,9,55.0
2021-10-26,10,65.0
2021-10-26,11,66.0
2021-10-26,12,60.0
2021-10-26,13,60.0
2021-10-26,14,60.0
2021-10-26,15,60.0
2021-10-26,16,61.0
2021-10-26,17,63.0
2021-10-26,18,59.0
2021-10-26,19,50.0
2021-10-26,20,48.0
2021-10-26,21,51.0
2021-10-26,22,52.0
2021-10-26,23,45.0
2021-10-27,0,57.0
2021-10-27,2,54.0
2021-10-27,5,47.0
2021-10-27,6,47.0
2021-10-27,7,62.0
2021-10-27,8,60.0
2021-10-27,9,55.0
2021-10-27,10,65.0
2021-10-27,11,65.0
2021-10-27,12,58.0
2021-10-27,13,58.0
2021-10-27,14,58.0
2021-10-27,15,59.0
2021-10-27,16,60.0
2021-10-27,17,63.0
2021-10-27,18,59.0
2021-10-27,19,50.0
2021-10-27,20,49.0
2021-10-27,21,53.0
2021-10-27,22,53.0
2021-10-27,23,44.0
2021-10-28,0,56.0
2021-10-28,6,46.0
2021-10-28,7,61.0
2021-10-28,8,58.0
2021-10-28,9,53.0
2021-10-28,10,63.0
2021-10-28,11,64.0
2021-10-28,12,58.0
2021-10-28,13,58.0
2021-10-28,14,58.0
2021-10-28,15,59.0
2021-10-28,16,60.0
2021-10-28,17,63.0
2021-10-28,18,57.0
2021-10-28,19,47.0
2021-10-28,20,48.0
2021-10-28,21,51.0
2021-10-28,22,52.0
2021-10-28,23,44.0
2021-10-29,0,55.0
2021-10-29,1,53.0
2021-10-29,2,54.0
2021-10-29,4,47.0
2021-10-29,5,47.0
2021-10-29,6,47.0
2021-10-29,7,59.0
2021-10-29,8,57.0
2021-10-29,9,51.0
2021-10-29,10,67.0
2021-10-29,11,76.0
2021-10-29,12,71.0
2021-10-29,13,71.0
2021-10-29,14,71.0
2021-10-29,15,73.0
2021-10-29,16,73.0
2021-10-29,17,70.0
2021-10-29,18,64.0
2021-10-29,19,48.0
2021-10-29,20,43.0
2021-10-29,21,46.0
2021-10-29,22,47.0
2021-10-29,23,40.0
2021-10-30,0,42.0
2021-10-30,1,40.0
2021-10-30,2,41.0
2021-10-30,4,43.0
2021-10-30,5,43.0
2021-10-30,8,51.0
2021-10-30,9,60.0
2021-10-30,10,82.0
2021-10-30,11,96.0
2021-10-30,12,97.0
2021-10-30,13,99.0
2021-10-30,14,99.0
2021-10-30,15,99.0
2021-10-30,16,98.0
2021-10-30,17,87.0
2021-10-30,18,82.0
2021-10-30,19,65.0
2021-10-30,20,47.0
2021-10-30,21,49.0
2021-10-30,22,53.0
2021-10-30,23,51.0
2021-10-31,0,47.0
2021-10-31,1,45.0
2021-10-31,2,45.0
2021-10-31,8,48.0
2021-10-31,9,55.0
2021-10-31,10,73.0
2021-10-31,11,89.0
2021-10-31,12,76.0
2021-10-31,13,76.0
2021-10-31,14,75.0
2021-10-31,15,78.0
2021-10-31,16,76.0
2021-10-31,17,72.0
2021-10-31,18,67.0
2021-10-31,19,55.0
2021-10-31,20,42.0
2021-10-31,21,44.0
2021-10-31,22,52.0
2021-10-31,23,52.0
2021-11-01,0,52.0
2021-11-01,3,47.0
2021-11-01,6,42.0
2021-11-01,7,54.0
2021-11-01,8,57.0
2021-11-01,9,54.0
2021-11-01,10,61.0
2021-11-01,11,66.0
2021-11-01,12,74.0
2021-11-01,13,74.0
2021-11-01,14,73.0
2021-11-01,15,76.0
2021-11-01,16,76.0
2021-11-01,17,83.0
2021-11-01,18,79.0
2021-11-01,19,67.0
2021-11-01,20,62.0
2021-11-01,21,59.0
2021-11-01,22,60.0
2021-11-01,23,50.0
2021-11-02,0,51.0
2021-11-02,1,47.0
2021-11-02,6,42.0
2021-11-02,7,55.0
2021-11-02,8,61.0
2021-11-02,9,59.0
2021-11-02,10,69.0
2021-11-02,11,74.0
2021-11-02,12,79.0
2021-11-02,13,79.0
2021-11-02,14,79.0
2021-11-02,15,82.0
2021-11-02,16,82.0
2021-11-02,17,89.0
2021-11-02,18,88.0
2021-11-02,19,75.0
2021-11-02,20,70.0
2021-11-02,21,67.0
2021-11-02,22,62.0
2021-11-02,23,53.0
2021-11-03,0,57.0
2021-11-03,6,43.0
2021-11-03,7,50.0
2021-11-03,8,52.0
2021-11-03,9,53.0
2021-11-03,10,66.0
2021-11-03,11,70.0
2021-11-03,12,73.0
2021-11-03,13,81.0
2021-11-03,14,74.0
2021-11-03,15,76.0
2021-11-03,16,76.0
2021-11-03,17,81.0
2021-11-03,18,86.0
2021-11-03,19,76.0
2021-11-03,20,62.0
2021-11-03,21,64.0
2021-11-03,22,59.0
2021-11-03,23,50.0
2021-11-04,0,60.0
2021-11-04,1,56.0
2021-11-04,5,47.0
2021-11-04,6,46.0
2021-11-04,7,59.0
2021-11-04,8,59.0
2021-11-04,9,60.0
2021-11-04,10,74.0
2021-11-04,11,78.0
2021-11-04,12,76.0
2021-11-04,13,76.0
2021-11-04,14,76.0
2021-11-04,15,79.0
2021-11-04,16,81.0
2021-11-04,17,86.0
2021-11-04,18,89.0
2021-11-04,19,82.0
2021-11-04,20,74.0
2021-11-04,21,75.0
2021-11-04,22,68.0
2021-11-04,23,56.0
2021-11-05,0,71.0
2021-11-05,1,58.0
2021-11-05,2,57.0
2021-11-05,5,49.0
2021-11-05,6,49.0
2021-11-05,7,57.0
2021-11-05,8,61.0
2021-11-05,9,67.0
2021-11-05,10,82.0
2021-11-05,11,98.0
2021-11-05,12,107.0
2021-11-05,13,107.0
2021-11-05,14,107.0
2021-11-05,15,110.0
2021-11-05,16,112.0
2021-11-05,17,109.0
2021-11-05,18,112.0
2021-11-05,19,101.0
2021-11-05,20,96.0
2021-11-05,21,99.0
2021-11-05,22,90.0
2021-11-05,23,72.0
2021-11-06,0,71.0
2021-11-06,1,66.0
2021-11-06,2,66.0
2021-11-06,3,61.0
2021-11-06,4,53.0
2021-11-06,6,53.0
2021-11-06,7,57.0
2021-11-06,8,57.0
2021-11-06,9,70.0
2021-11-06,10,89.0
2021-11-06,11,112.0
2021-11-06,12,126.0
2021-11-06,13,128.0
2021-11-06,14,128.0
2021-11-06,15,128.0
2021-11-06,16,129.0
2021-11-06,17,111.0
2021-11-06,18,112.0
2021-11-06,19,104.0
2021-11-06,20,97.0
2021-11-06,21,97.0
2021-11-06,22,94.0
2021-11-06,23,80.0
2021-11-07,0,86.0
2021-11-07,1,83.0
2021-11-07,3,77.0
2021-11-07,7,63.0
2021-11-07,8,58.0
2021-11-07,9,77.0
2021-11-07,10,101.0
2021-11-07,11,124.0
2021-11-07,12,132.0
2021-11-07,13,132.0
2021-11-07,14,132.0
2021-11-07,15,132.0
2021-11-07,16,130.0
2021-11-07,17,120.0
2021-11-07,18,121.0
2021-11-07,19,115.0
2021-11-07,20,109.0
2021-11-07,21,108.0
2021-11-07,22,109.0
2021-11-07,23,80.0
2021-11-08,0,76.0
2021-11-08,1,67.0
2021-11-08,2,66.0
2021-11-08,5,52.0
2021-11-08,6,50.0
2021-11-08,7,61.0
2021-11-08,8,73.0
2021-11-08,9,89.0
2021-11-08,10,117.0
2021-11-08,11,113.0
2021-11-08,12,105.0
2021-11-08,13,105.0
2021-11-08,14,104.0
2021-11-08,15,111.0
2021-11-08,16,115.0
2021-11-08,17,120.0
2021-11-08,18,121.0
2021-11-08,19,125.0
2021-11-08,20,102.0
2021-11-08,21,100.0
2021-11-08,22,84.0
2021-11-08,23,64.0
2021-11-09,0,70.0
2021-11-09,1,63.0
2021-11-09,2,63.0
2021-11-09,6,47.0
2021-11-09,7,62.0
2021-11-09,8,74.0
2021-11-09,9,90.0
2021-11-09,10,118.0
2021-11-09,11,113.0
2021-11-09,12,103.0
2021-11-09,13,103.0
2021-11-09,14,103.0
2021-11-09,15,111.0
2021-11-09,16,115.0
2021-11-09,17,120.0
2021-11-09,18,120.0
2021-11-09,19,124.0
2021-11-09,20,102.0
2021-11-09,21,100.0
2021-11-09,22,87.0
2021-11-09,23,68.0
2021-11-10,0,72.0
2021-11-10,1,66.0
2021-11-10,2,66.0
2021-11-10,4,51.0
2021-11-10,6,49.0
2021-11-10,7,62.0
2021-11-10,8,74.0
2021-11-10,9,90.0
2021-11-10,10,118.0
2021-11-10,11,113.0
2021-11-10,12,103.0
2021-11-10,13,103.0
2021-11-10,14,103.0
2021-11-10,15,110.0
2021-11-10,16,115.0
2021-11-10,17,118.0
2021-11-10,18,118.0
2021-11-10,19,123.0
2021-11-10,20,106.0
2021-11-10,21,104.0
2021-11-10,22,97.0
2021-11-10,23,76.0
2021-11-11,0,73.0
2021-11-11,1,66.0
2021-11-11,2,66.0
2021-11-11,3,55.0
2021-11-11,4,51.0
2021-11-11,5,51.0
2021-11-11,6,49.0
2021-11-11,7,62.0
2021-11-11,8,74.0
2021-11-11,9,90.0
2021-11-11,10,117.0
2021-11-11,11,112.0
2021-11-11,12,105.0
2021-11-11,13,105.0
2021-11-11,14,105.0
2021-11-11,15,112.0
2021-11-11,16,114.0
2021-11-11,17,117.0
2021-11-11,18,118.0
2021-11-11,19,120.0
2021-11-11,20,98.0
2021-11-11,21,98.0
2021-11-11,22,92.0
2021-11-11,23,78.0
2021-11-12,0,85.0
2021-11-12,1,73.0
2021-11-12,2,72.0
2021-11-12,3,56.0
2021-11-12,4,52.0
2021-11-12,5,52.0
2021-11-12,6,50.0
2021-11-12,7,65.0
2021-11-12,8,76.0
2021-11-12,9,86.0
2021-11-12,10,110.0
2021-11-12,11,120.0
2021-11-12,12,124.0
2021-11-12,13,124.0
2021-11-12,14,124.0
2021-11-12,15,126.0
2021-11-12,16,126.0
2021-11-12,17,121.0
2021-11-12,18,122.0
2021-11-12,19,115.0
2021-11-12,20,106.0
2021-11-12,21,106.0
2021-11-12,22,102.0
2021-11-12,23,85.0
2021-11-13,0,84.0
2021-11-13,1,81.0
2021-11-13,2,81.0
2021-11-13,3,63.0
2021-11-13,4,55.0
2021-11-13,5,55.0
2021-11-13,6,54.0
2021-11-13,7,59.0
2021-11-13,8,67.0
2021-11-13,9,82.0
2021-11-13,10,112.0
2021-11-13,11,127.0
2021-11-13,12,137.0
2021-11-13,13,139.0
2021-11-13,14,139.0
2021-11-13,15,139.0
2021-11-13,16,138.0
2021-11-13,17,120.0
2021-11-13,18,119.0
2021-11-13,19,112.0
2021-11-13,20,105.0
2021-11-13,21,98.0
2021-11-13,22,93.0
2021-11-13,23,75.0
2021-11-14,0,89.0
2021-11-14,1,87.0
2021-11-14,2,86.0
2021-11-14,3,74.0
2021-11-14,4,62.0
2021-11-14,6,59.0
2021-11-14,7,61.0
2021-11-14,8,67.0
2021-11-14,9,78.0
2021-11-14,10,107.0
2021-11-14,11,119.0
2021-11-14,12,126.0
2021-11-14,13,126.0
2021-11-14,14,126.0
2021-11-14,15,126.0
2021-11-14,16,126.0
2021-11-14,17,116.0
2021-11-14,18,115.0
2021-11-14,19,108.0
2021-11-14,20,100.0
2021-11-14,21,99.0
2021-11-14,22,95.0
2021-11-14,23,79.0
2021-11-15,0,77.0
2021-11-15,1,69.0
2021-11-15,2,68.0
2021-11-15,6,51.0
2021-11-15,7,62.0
2021-11-15,8,71.0
2021-11-15,9,78.0
2021-11-15,10,102.0
2021-11-15,11,103.0
2021-11-15,12,97.0
2021-11-15,13,97.0
2021-11-15,14,97.0
2021-11-15,15,98.0
2021-11-15,16,97.0
2021-11-15,17,100.0
2021-11-15,18,100.0
2021-11-15,19,101.0
2021-11-15,20,78.0
2021-11-15,21,76.0
2021-11-15,22,73.0
2021-11-15,23,64.0
2021-11-16,5,51.0
2021-11-16,6,50.0
2021-11-16,7,62.0
2021-11-16,8,68.0
2021-11-16,9,75.0
2021-11-16,10,94.0
2021-11-16,11,98.0
2021-11-16,12,95.0
2021-11-16,13,95.0
2021-11-16,14,95.0
2021-11-16,15,96.0
2021-11-16,16,97.0
2021-11-16,17,100.0
2021-11-16,18,100.0
2021-11-16,19,100.0
2021-11-16,20,82.0
2021-11-16,21,80.0
2021-11-16,22,77.0
2021-11-16,23,69.0
2021-11-17,0,67.0
2021-11-17,1,62.0
2021-11-17,2,62.0
2021-11-17,5,51.0
2021-11-17,6,49.0
2021-11-17,7,62.0
2021-11-17,8,68.0
2021-11-17,9,72.0
2021-11-17,10,90.0
2021-11-17,11,94.0
2021-11-17,12,91.0
2021-11-17,13,91.0
2021-11-17,14,91.0
2021-11-17,15,92.0
2021-11-17,16,93.0
2021-11-17,17,96.0
2021-11-17,18,96.0
2021-11-17,19,97.0
2021-11-17,20,80.0
2021-11-17,21,77.0
2021-11-17,22,74.0
2021-11-17,23,67.0
2021-11-18,0,66.0
2021-11-18,1,59.0
2021-11-18,6,45.0
2021-11-18,7,62.0
2021-11-18,8,68.0
2021-11-18,9,71.0
2021-11-18,10,89.0
2021-11-18,11,92.0
2021-11-18,12,91.0
2021-11-18,13,91.0
2021-11-18,14,91.0
2021-11-18,15,92.0
2021-11-18,16,93.0
2021-11-18,17,95.0
2021-11-18,18,96.0
2021-11-18,19,92.0
2021-11-18,20,74.0
2021-11-18,21,73.0
2021-11-18,22,70.0
2021-11-18,23,61.0
2021-11-19,0,67.0
2021-11-19,1,60.0
2021-11-19,2,60.0
2021-11-19,6,47.0
2021-11-19,7,63.0
2021-11-19,8,71.0
2021-11-19,9,74.0
2021-11-19,10,92.0
2021-11-19,11,106.0
2021-11-19,12,112.0
2021-11-19,13,112.0
2021-11-19,14,112.0
2021-11-19,15,112.0
2021-11-19,16,112.0
2021-11-19,17,106.0
2021-11-19,18,106.0
2021-11-19,19,93.0
2021-11-19,20,79.0
2021-11-19,21,77.0
2021-11-19,22,72.0
2021-11-19,23,65.0
2021-11-20,0,68.0
2021-11-20,1,65.0
2021-11-20,2,64.0
2021-11-20,5,51.0
2021-11-20,6,50.0
2021-11-20,7,60.0
2021-11-20,8,63.0
2021-11-20,9,80.0
2021-11-20,10,106.0
2021-11-20,11,124.0
2021-11-20,12,132.0
2021-11-20,13,134.0
2021-11-20,14,134.0
2021-11-20,15,134.0
2021-11-20,16,133.0
2021-11-20,17,114.0
2021-11-20,18,111.0
2021-11-20,19,97.0
2021-11-20,20,84.0
2021-11-20,21,72.0
2021-11-20,22,68.0
2021-11-20,23,59.0
2021-11-21,0,79.0
2021-11-21,1,76.0
2021-11-21,2,75.0
2021-11-21,3,75.0
2021-11-21,4,62.0
2021-11-21,6,58.0
2021-11-21,7,62.0
2021-11-21,8,62.0
2021-11-21,9,76.0
2021-11-21,10,100.0
2021-11-21,11,118.0
2021-11-21,12,120.0
2021-11-21,13,120.0
2021-11-21,14,120.0
2021-11-21,15,120.0
2021-11-21,16,120.0
2021-11-21,17,109.0
2021-11-21,18,106.0
2021-11-21,19,94.0
2021-11-21,20,80.0
2021-11-21,21,71.0
2021-11-21,22,67.0
2021-11-21,23,60.0
2021-11-22,0,67.0
2021-11-22,1,56.0
2021-11-22,2,54.0
2021-11-22,3,54.0
2021-11-22,5,52.0
2021-11-22,6,50.0
2021-11-22,7,63.0
2021-11-22,8,67.0
2021-11-22,9,71.0
2021-11-22,10,86.0
2021-11-22,11,89.0
2021-11-22,12,85.0
2021-11-22,13,85.0
2021-11-22,14,85.0
2021-11-22,15,85.0
2021-11-22,16,84.0
2021-11-22,17,87.0
2021-11-22,18,87.0
2021-11-22,19,82.0
2021-11-22,20,63.0
2021-11-22,21,62.0
2021-11-22,22,58.0
2021-11-22,23,51.0
2021-11-23,0,63.0
2021-11-23,5,53.0
2021-11-23,6,51.0
2021-11-23,7,65.0
2021-11-23,8,69.0
2021-11-23,9,71.0
2021-11-23,10,88.0
2021-11-23,11,89.0
2021-11-23,12,83.0
2021-11-23,13,83.0
2021-11-23,14,83.0
2021-11-23,15,83.0
2021-11-23,16,84.0
2021-11-23,17,86.0
2021-11-23,18,86.0
2021-11-23,19,81.0
2021-11-23,20,66.0
2021-11-23,21,66.0
2021-11-23,22,64.0
2021-11-23,23,58.0
2021-11-24,1,55.0
2021-11-24,6,51.0
2021-11-24,7,65.0
2021-11-24,8,69.0
2021-11-24,9,71.0
2021-11-24,10,88.0
2021-11-24,11,89.0
2021-11-24,12,83.0
2021-11-24,13,83.0
2021-11-24,14,83.0
2021-11-24,15,83.0
2021-11-24,16,84.0
2021-11-24,17,86.0
2021-11-24,18,86.0
2021-11-24,19,83.0
2021-11-24,20,70.0
2021-11-24,21,70.0
2021-11-24,22,66.0
2021-11-24,23,57.0
2021-11-25,0,62.0
2021-11-25,2,54.0
2021-11-25,3,53.0
2021-11-25,6,50.0
2021-11-25,7,64.0
2021-11-25,8,68.0
2021-11-25,9,70.0
2021-11-25,10,87.0
2021-11-25,11,89.0
2021-11-25,12,86.0
2021-11-25,13,86.0
2021-11-25,14,86.0
2021-11-25,15,86.0
2021-11-25,16,86.0
2021-11-25,17,89.0
2021-11-25,18,88.0
2021-11-25,19,85.0
2021-11-25,20,70.0
2021-11-25,21,69.0
2021-11-25,22,67.0
2021-11-25,23,58.0
2021-11-26,0,62.0
2021-11-26,1,54.0
2021-11-26,2,54.0
2021-11-26,3,53.0
2021-11-26,5,53.0
2021-11-26,6,52.0
2021-11-26,7,63.0
2021-11-26,8,69.0
2021-11-26,9,73.0
2021-11-26,10,92.0
2021-11-26,11,105.0
2021-11-26,12,107.0
2021-11-26,13,107.0
2021-11-26,14,107.0
2021-11-26,15,107.0
2021-11-26,16,107.0
2021-11-26,17,101.0
2021-11-26,18,101.0
2021-11-26,19,90.0
2021-11-26,20,76.0
2021-11-26,21,73.0
2021-11-26,22,71.0
2021-11-26,23,62.0
2021-11-27,0,60.0
2021-11-27,1,56.0
2021-11-27,2,56.0
2021-11-27,3,55.0
2021-11-27,4,55.0
2021-11-27,5,55.0
2021-11-27,6,53.0
2021-11-27,7,57.0
2021-11-27,8,62.0
2021-11-27,9,78.0
2021-11-27,10,101.0
2021-11-27,11,119.0
2021-11-27,12,124.0
2021-11-27,13,126.0
2021-11-27,14,126.0
2021-11-27,15,126.0
2021-11-27,16,126.0
2021-11-27,17,106.0
2021-11-27,18,104.0
2021-11-27,19,92.0
2021-11-27,20,79.0
2021-11-27,21,70.0
2021-11-27,22,66.0
2021-11-27,23,57.0
2021-11-28,0,66.0
2021-11-28,1,63.0
2021-11-28,2,64.0
2021-11-28,3,65.0
2021-11-28,4,61.0
2021-11-28,6,59.0
2021-11-28,7,61.0
2021-11-28,8,62.0
2021-11-28,11,112.0
2021-11-28,12,111.0
2021-11-28,13,111.0
2021-11-28,14,111.0
2021-11-28,15,111.0
2021-11-28,16,111.0
2021-11-28,17,100.0
2021-11-28,18,98.0
2021-11-28,19,89.0
2021-11-28,20,75.0
2021-11-28,21,68.0
2021-11-28,22,65.0
2021-11-28,23,58.0
2021-11-29,0,63.0
2021-11-29,2,56.0
2021-11-29,5,55.0
2021-11-29,6,55.0
2021-11-29,7,65.0
2021-11-29,8,69.0
2021-11-29,9,71.0
2021-11-29,10,85.0
2021-11-29,11,89.0
2021-11-29,12,85.0
2021-11-29,13,85.0
2021-11-29,14,84.0
2021-11-29,15,85.0
2021-11-29,16,85.0
2021-11-29,17,88.0
2021-11-29,18,88.0
2021-11-29,19,82.0
2021-11-29,20,61.0
2021-11-29,21,59.0
2021-11-29,22,59.0
2021-11-29,23,51.0
2021-11-30,0,54.0
2021-11-30,6,52.0
2021-11-30,7,64.0
2021-11-30,8,68.0
2021-11-30,9,64.0
2021-11-30,10,78.0
2021-11-30,11,80.0
2021-11-30,12,81.0
2021-11-30,13,81.0
2021-11-30,14,81.0
2021-11-30,15,82.0
2021-11-30,16,84.0
2021-11-30,17,87.0
2021-11-30,18,87.0
2021-11-30,19,81.0
2021-11-30,20,64.0
2021-11-30,21,62.0
2021-11-30,22,63.0
2021-11-30,23,65.0
2021-12-01,0,46.0
2021-12-01,1,45.0
2021-12-01,2,47.0
2021-12-01,6,52.0
2021-12-01,7,58.0
2021-12-01,8,64.0
2021-12-01,9,68.0
2021-12-01,10,83.0
2021-12-01,11,86.0
2021-12-01,12,88.0
2021-12-01,13,88.0
2021-12-01,14,91.0
2021-12-01,15,91.0
2021-12-01,16,91.0
2021-12-01,17,96.0
2021-12-01,18,96.0
2021-12-01,19,89.0
2021-12-01,20,75.0
2021-12-01,21,69.0
2021-12-01,22,70.0
2021-12-01,23,57.0
2021-12-02,0,47.0
2021-12-02,1,47.0
2021-12-02,3,51.0
2021-12-02,4,51.0
2021-12-02,6,51.0
2021-12-02,7,57.0
2021-12-02,8,64.0
2021-12-02,9,67.0
2021-12-02,10,81.0
2021-12-02,11,84.0
2021-12-02,12,86.0
2021-12-02,13,86.0
2021-12-02,14,88.0
2021-12-02,15,88.0
2021-12-02,16,88.0
2021-12-02,17,93.0
2021-12-02,18,94.0
2021-12-02,19,87.0
2021-12-02,20,72.0
2021-12-02,21,71.0
2021-12-02,22,69.0
2021-12-02,23,60.0
2021-12-03,0,50.0
2021-12-03,1,50.0
2021-12-03,2,50.0
2021-12-03,5,52.0
2021-12-03,6,52.0
2021-12-03,7,57.0
2021-12-03,8,65.0
2021-12-03,9,68.0
2021-12-03,10,84.0
2021-12-03,11,98.0
2021-12-03,12,106.0
2021-12-03,13,106.0
2021-12-03,14,108.0
2021-12-03,15,108.0
2021-12-03,16,108.0
2021-12-03,17,104.0
2021-12-03,18,104.0
2021-12-03,19,89.0
2021-12-03,20,76.0
2021-12-03,21,79.0
2021-12-03,22,76.0
2021-12-03,23,68.0
2021-12-04,0,59.0
2021-12-04,1,59.0
2021-12-04,2,59.0
2021-12-04,3,61.0
2021-12-04,6,53.0
2021-12-04,7,54.0
2021-12-04,8,60.0
2021-12-04,9,78.0
2021-12-04,10,97.0
2021-12-04,11,116.0
2021-12-04,12,130.0
2021-12-04,13,132.0
2021-12-04,14,134.0
2021-12-04,15,134.0
2021-12-04,16,133.0
2021-12-04,17,112.0
2021-12-04,18,109.0
2021-12-04,19,93.0
2021-12-04,20,80.0
2021-12-04,21,75.0
2021-12-04,22,72.0
2021-12-04,23,63.0
2021-12-05,0,71.0
2021-12-05,1,73.0
2021-12-05,2,69.0
2021-12-05,4,60.0
2021-12-05,5,60.0
2021-12-05,7,57.0
2021-12-05,8,59.0
2021-12-05,9,72.0
2021-12-05,10,91.0
2021-12-05,11,108.0
2021-12-05,12,118.0
2021-12-05,13,118.0
2021-12-05,14,120.0
2021-12-05,15,120.0
2021-12-05,16,119.0
2021-12-05,17,108.0
2021-12-05,18,106.0
2021-12-05,19,92.0
2021-12-05,20,78.0
2021-12-05,21,73.0
2021-12-05,22,67.0
2021-12-05,23,60.0
2021-12-06,0,53.0
2021-12-06,1,50.0
2021-12-06,2,49.0
2021-12-06,6,50.0
2021-12-06,7,58.0
2021-12-06,8,63.0
2021-12-06,9,63.0
2021-12-06,10,75.0
2021-12-06,11,79.0
2021-12-06,12,86.0
2021-12-06,13,86.0
2021-12-06,14,89.0
2021-12-06,15,89.0
2021-12-06,16,89.0
2021-12-06,17,92.0
2021-12-06,18,92.0
2021-12-06,19,89.0
2021-12-06,20,68.0
2021-12-06,21,64.0
2021-12-06,22,63.0
2021-12-06,23,60.0
2021-12-07,0,54.0
2021-12-07,3,49.0
2021-12-07,6,50.0
2021-12-07,7,60.0
2021-12-07,8,66.0
2021-12-07,9,69.0
2021-12-07,10,78.0
2021-12-07,11,82.0
2021-12-07,12,85.0
2021-12-07,13,87.0
2021-12-07,14,87.0
2021-12-07,15,87.0
2021-12-07,16,88.0
2021-12-07,17,91.0
2021-12-07,18,91.0
2021-12-07,19,88.0
2021-12-07,20,72.0
2021-12-07,21,68.0
2021-12-07,22,67.0
2021-12-07,23,65.0
2021-12-08,0,57.0
2021-12-08,1,53.0
2021-12-08,6,52.0
2021-12-08,7,60.0
2021-12-08,8,66.0
2021-12-08,9,69.0
2021-12-08,10,78.0
2021-12-08,11,82.0
2021-12-08,12,85.0
2021-12-08,13,88.0
2021-12-08,14,88.0
2021-12-08,15,88.0
2021-12-08,16,88.0
2021-12-08,17,91.0
2021-12-08,18,91.0
2021-12-08,19,88.0
2021-12-08,20,75.0
2021-12-08,21,72.0
2021-12-08,22,71.0
2021-12-08,23,63.0
2021-12-09,0,54.0
2021-12-09,1,52.0
2021-12-09,6,50.0
2021-12-09,7,59.0
2021-12-09,8,64.0
2021-12-09,9,68.0
2021-12-09,10,80.0
2021-12-09,11,83.0
2021-12-09,12,87.0
2021-12-09,13,87.0
2021-12-09,14,87.0
2021-12-09,15,87.0
2021-12-09,16,87.0
2021-12-09,17,90.0
2021-12-09,18,89.0
2021-12-09,19,87.0
2021-12-09,20,70.0
2021-12-09,21,69.0
2021-12-09,22,69.0
2021-12-09,23,64.0
2021-12-10,0,54.0
2021-12-10,1,52.0
2021-12-10,2,52.0
2021-12-10,6,48.0
2021-12-10,7,58.0
2021-12-10,8,66.0
2021-12-10,9,69.0
2021-12-10,10,83.0
2021-12-10,11,97.0
2021-12-10,12,110.0
2021-12-10,13,110.0
2021-12-10,14,110.0
2021-12-10,15,110.0
2021-12-10,16,110.0
2021-12-10,17,104.0
2021-12-10,18,103.0
2021-12-10,19,91.0
2021-12-10,20,76.0
2021-12-10,21,74.0
2021-12-10,22,72.0
2021-12-10,23,68.0
2021-12-11,0,61.0
2021-12-11,1,60.0
2021-12-11,2,59.0
2021-12-11,3,57.0
2021-12-11,4,52.0
2021-12-11,6,52.0
2021-12-11,7,54.0
2021-12-11,8,61.0
2021-12-11,9,74.0
2021-12-11,10,97.0
